"id","obj_vesion","date_created","message_type","template","notification_type","language"
"147","0","2009-10-06T00:00:00.0","TEXT","U may be showing your pregnancy now,but your baby is very small-about half the size of a banana.Baby can smile&suck its thumb.U should feel brighter now.If U are still vomitting a lot,see the midwife.Your baby now needs a range of food to grow strong.It is important to eat dairy now,like cow milk,yoghurt,wagashie&soya milk.U should still eat meat,fish,greens,grains&peas.Make sure your salt is iodated to prevent miscarriage&a disabled child.*From Mobile Midwife*.@@","27","2"
"148","0","2009-10-06T00:00:00.0","TEXT","U may be showing your pregnancy now,but your baby is very small-about half the size of a banana.Baby can smile&suck its thumb.U should feel brighter now.If U are still vomitting a lot,see the midwife.Your baby now needs a range of food to grow strong.It is important to eat dairy now,like cow milk,yoghurt,wagashie&soya milk.U should still eat meat,fish,greens,grains&peas.Make sure your salt is iodated to prevent miscarriage&a disabled child.*From Mobile Midwife*.##","27","3"
"149","0","2009-10-06T00:00:00.0","TEXT","U are nearly 4 months pregnant now.If U havent been to antenatal care (ANC) yet U need to go this week.Its free&best way to make sure U&baby are healthy.U need to join National Health Insurance at ANC,also free for pregnant women.At ANC you will be offered lab tests to check your blood for anaemia (low blood level) infections like syphilis,hepatitis&HIV/AIDS.Testing is important so treatment can be started for a healthy pregnancy & baby.*From Mobile Midwife*.@@","28","2"
"150","0","2009-10-06T00:00:00.0","TEXT","U are nearly 4 months pregnant now.If U havent been to antenatal care (ANC) yet U need to go this week.Its free&best way to make sure U&baby are healthy.U need to join National Health Insurance at ANC,also free for pregnant women.At ANC you will be offered lab tests to check your blood for anaemia (low blood level) infections like syphilis,hepatitis&HIV/AIDS.Testing is important so treatment can be started for a healthy pregnancy & baby.*From Mobile Midwife*.##","28","3"
"151","0","2009-10-06T00:00:00.0","TEXT","Malaria is very dangerous.It can cause low blood in the mother&miscarriage.Help yourself by sleeping under insecticide treated nets.Now is the time to get a drug called SP at clinic to protect U.Wear long clothes in light colors in evening.Try burning neem leaves or orange peels to keep mosquitos away or spray the rooms.Go to clinic STRAIGHT AWAY if you are feeling cold,fever or headache.*From Mobile Midwife*.@@","29","2"
"152","0","2009-10-06T00:00:00.0","TEXT","Malaria is very dangerous.It can cause low blood in the mother&miscarriage.Help yourself by sleeping under insecticide treated nets.Now is the time to get a drug called SP at clinic to protect U.Wear long clothes in light colors in evening.Try burning neem leaves or orange peels to keep mosquitos away or spray the rooms.Go to clinic STRAIGHT AWAY if you are feeling cold,fever or headache.*From Mobile Midwife*.##","29","3"
"153","0","2009-10-06T00:00:00.0","TEXT","Your womb is growing now which may be causing some waist pains but they will soon go.U are probably showing signs of pregnancy now&may still fear the evil eye.Remember that the evil eye doesn't cause complications but rather medical conditions cause problems.Its time to go to antenatal care at your nearest clinic.Its free&runs everyday.What you tell the midwife will be kept secret so don't fear.No one will really know why U are there.*From Mobile Midwife*.@@","30","2"
"154","0","2009-10-06T00:00:00.0","TEXT","Your womb is growing now which may be causing some waist pains but they will soon go.U are probably showing signs of pregnancy now&may still fear the evil eye.Remember that the evil eye doesn't cause complications but rather medical conditions cause problems.Its time to go to antenatal care at your nearest clinic.Its free&runs everyday.What you tell the midwife will be kept secret so don't fear.No one will really know why U are there.*From Mobile Midwife*.##","30","3"
"155","0","2009-10-06T00:00:00.0","TEXT","Most women feel fine during pregnancy so try not to worry but its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if its a sharp one-sided pain.Go for bloody or dark yellow urine or burning when U urinate.Go if you have very swollen feet hands or face.Try not to worry just see the midwife.*From Mobile Midwife*.@@","31","2"
"156","0","2009-10-06T00:00:00.0","TEXT","Most women feel fine during pregnancy so try not to worry but its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if its a sharp one-sided pain.Go for bloody or dark yellow urine or burning when U urinate.Go if you have very swollen feet hands or face.Try not to worry just see the midwife.*From Mobile Midwife*.##","31","3"
"157","0","2009-10-06T00:00:00.0","TEXT","Congratulations! U are about halfway through your pregnancy.Well Done so far! Baby can now kick,roll over,stretch each arm&even suck a thumb.By now most of the major body parts are formed-heart,kidneys,liver&brain are complete but still small.Keep eating well&taking good care of yourself&your baby.If U haven't been to antenatal clinic yet please go now,even if you feel fine-U need a check up.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*.@@","32","2"
"158","0","2009-10-06T00:00:00.0","TEXT","Congratulations! U are about halfway through your pregnancy.Well Done so far! Baby can now kick,roll over,stretch each arm&even suck a thumb.By now most of the major body parts are formed-heart,kidneys,liver&brain are complete but still small.Keep eating well&taking good care of yourself&your baby.If U haven't been to antenatal clinic yet please go now,even if you feel fine-U need a check up.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*.##","32","3"
"159","0","2009-10-06T00:00:00.0","TEXT","A creamy white substance now coats baby's body.Some babies still have the coating when born.Its not from having sex during pregnancy-its a natural protection for baby.U may have heard that difficult labor is because mother has been unfaithful-not true!Difficult labor is caused by medical conditions that can usually be managed if medical help is early.Call midwife as soon as U go into labour.Mother&baby's life can depend on it.*From Mobile Midwife*.@@","33","2"
"160","0","2009-10-06T00:00:00.0","TEXT","A creamy white substance now coats baby's body.Some babies still have the coating when born.Its not from having sex during pregnancy-its a natural protection for baby.U may have heard that difficult labor is because mother has been unfaithful-not true!Difficult labor is caused by medical conditions that can usually be managed if medical help is early.Call midwife as soon as U go into labour.Mother&baby's life can depend on it.*From Mobile Midwife*.##","33","3"
"161","0","2009-10-06T00:00:00.0","TEXT","Your baby can hear U now so talk&have your husband talk so baby will know your voices&feel bonded with U.Think about baby's arrival&your delivery.Do U have transport to hospital or clinic in an emergency?Should U move closer to where U will deliver to save on transport?Have you been to ANC&know your midwifes phone number.Remember all births are safer at a health facility&if it is your 1st baby it is important to be at a clinic or hospital.*From Mobile Midwife*.@@","34","2"
"162","0","2009-10-06T00:00:00.0","TEXT","Your baby can hear U now so talk&have your husband talk so baby will know your voices&feel bonded with U.Think about baby's arrival&your delivery.Do U have transport to hospital or clinic in an emergency?Should U move closer to where U will deliver to save on transport?Have you been to ANC&know your midwifes phone number.Remember all births are safer at a health facility&if it is your 1st baby it is important to be at a clinic or hospital.*From Mobile Midwife*.##","34","3"
"163","0","2009-10-06T00:00:00.0","TEXT","Tetanus is a serious sickness that enters the body through open wounds,a juke or skin scratch.U are at high risk for tetanus during&after birth because of wounds from delivery.Baby is at risk because the chord is open when born.U must get a tetanus immunization to protect you&baby.U need 2 tetanus jabs before or during pregnancy.Tetanus infection can put U&baby's life at risk.Tetanus is given at antenatal.One more reason to see the midwife!*From Mobile Midwife*.@@","35","2"
"164","0","2009-10-06T00:00:00.0","TEXT","Tetanus is a serious sickness that enters the body through open wounds,a juke or skin scratch.U are at high risk for tetanus during&after birth because of wounds from delivery.Baby is at risk because the chord is open when born.U must get a tetanus immunization to protect you&baby.U need 2 tetanus jabs before or during pregnancy.Tetanus infection can put U&baby's life at risk.Tetanus is given at antenatal.One more reason to see the midwife!*From Mobile Midwife*.##","35","3"
"165","0","2009-10-06T00:00:00.0","TEXT","Don't be afraid to ask the midwife questions at antenatal-he or she is there for U.Ask about delivery&where U will deliver.It would be nice to have baby's father go with U.He can ask questions to learn about the pregnancy&U can listen to baby's heartbeat together.Be sure to take all tablets given to U to keep U both healthy.Also Register now with NHIS for 1 year of free medical cover.*From Mobile Midwife*.@@","36","2"
